LA_NAME,SCHOOL,ID,PCODE,ESTAB,P_CON,P_CON_NUM,WARD,WARD_NUM,LA_NUM,LAESTAB,OPEN,SEX,NUM_FSM,PER_FSM,SCH_TYPE,ADMIN_POL,DENOM,GIRL,BOY,STUDENT,NUM_BRIT_W,BRIT_W,NUM_IRISH,IRISH,NUM_IRISH_T,IRISH_T,NUM_WHITE_O,WHITE_O,NUM_GYPSY_ROMA,GYPSY_ROMA,NUM_CARIB_WB,CARIB_WB,NUM_AFRICA_WB,AFRICA_WB,NUM_ASIAN_WA,ASIAN_WA,NUM_MIXED_O,MIXED_O,NUM_INDIAN,INDIAN,NUM_PAKIST,PAKIST,NUM_BANG,BANG,NUM_ASIAN_O,ASIAN_O,NUM_CARIB,CARIB,NUM_AFRICA,AFRICA,NUM_BLACK_O,BLACK_O,NUM_CHIN,CHIN,NUM_OTHER,OTHER,NUM_UNCLASS,UNCLASS,NUM_ENGLISH,ENGLISH,NUM_ENGLISH_NO,ENGLISH_NO,NUM_LAN_UNCLASS,LANG_UNCLASS,LA_BRIT_W,LA_IRISH,LA_IRISH_T,LA_WHITE_O,LA_GYPSY_ROMA,LA_CARIB_WB,LA_AFRICA,LA_AFRICA_WB,LA_ASIAN_WA,LA_MIXED_O,LA_INDIAN,LA_PAKIST,LA_BANG,LA_ASIAN_O,LA_CARIB,LA_BLACK_O,LA_CHIN,LA_OTHER,LA_UNCLASS,DIFF_BRIT_W,DIFF_IRISH,DIFF_IRISH_T,DIFF_WHITE_O,DIFF_GYPSY_ROMA,DIFF_CARIB_WB,DIFF_AFRICA,DIFF_AFRICA_WB,DIFF_ASIAN_WA,DIFF_MIXED_O,DIFF_INDIAN,DIFF_PAKIST,DIFF_BANG,DIFF_ASIAN_O,DIFF_CARIB,DIFF_BLACK_O,DIFF_CHIN,DIFF_OTHER,INTEG
Sutton,Rushy Meadow Primary School,102989,SM5 2SG,2047,Carshalton and Wallington,E14000621,The Wrythe,E05000568,E09000029,3192047,,Mixed,92,19.8,State-funded primary,Not applicable,No religious character,230,235,464,239,67.9,2,0.6,0,0,25,7.1,0,0,12,3.4,2,0.6,5,1.4,0,0,3,0.9,4,1.1,2,0.6,15,4.3,5,1.4,19,5.4,9,2.6,5,1.4,2,0.6,3,0.9,271,77,81,23,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,15.9622069,0.0356455,0.107998,0.1233276,0.0894841,1.3449519,0.1050111,0.4090101,0.9852135,3.5269069,4.3733893,2.1152555,0.3318687,5.4815354,0.1644285,1.5755616,0.0471735,1.1958529,37.974821
Sutton,Victor Seymour Infants' School,102980,SM5 2JE,2034,Carshalton and Wallington,E14000621,The Wrythe,E05000568,E09000029,3192034,,Mixed,48,12.5,State-funded primary,Not applicable,No religious character,185,200,385,133,74.7,1,0.6,0,0,5,2.8,0,0,3,1.7,2,1.1,7,3.9,2,1.1,5,2.8,1,0.6,1,0.6,6,3.4,3,1.7,2,1.1,1,0.6,4,2.2,2,1.1,0,0,162,91,16,9,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,22.7622069,0.0356455,0.107998,4.1766724,0.0894841,0.3550481,4.1949889,0.0909899,1.5147865,2.4269069,2.4733893,2.6152555,0.3318687,6.3815354,0.1355715,0.4244384,0.7528265,0.6958529,49.5654654
Sutton,St Mary's RC Junior School,102994,SM5 2PB,3501,Carshalton and Wallington,E14000621,Carshalton Central,E05000558,E09000029,3193501,,Mixed,9,3.1,State-funded primary,Not applicable,Roman Catholic,150,140,289,162,56.1,8,2.8,0,0,37,12.8,0,0,4,1.4,2,0.7,3,1,13,4.5,12,4.2,0,0,0,0,6,2.1,4,1.4,20,6.9,1,0.3,4,1.4,6,2.1,7,2.4,241,83.4,48,16.6,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,4.1622069,2.1643545,0.107998,5.8233276,0.0894841,0.6550481,1.6050111,0.3090101,1.3852135,0.9730931,1.0733893,3.2152555,0.9318687,7.6815354,0.1644285,0.7244384,0.0471735,0.3041471,31.4169834
Sutton,Link Primary School,133741,CR0 4PG,7006,Carshalton and Wallington,E14000621,Beddington North,E05000555,E09000029,3197006,01/09/2002,Mixed,8,19,Non-maintained special school,Not applicable,No religious character,10,30,42,23,57.5,0,0,0,0,3,7.5,0,0,0,0,1,2.5,0,0,4,10,0,0,2,5,0,0,0,0,3,7.5,0,0,1,2.5,0,0,1,2.5,2,5,38,95,2,5,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,5.5622069,0.6356455,0.107998,0.5233276,0.0894841,2.0550481,5.2949889,1.4909899,2.3852135,6.4730931,5.2733893,1.7847445,0.9318687,9.7815354,5.9355715,1.4755616,1.4471735,0.7041471,51.9519872
Sutton,Robin Hood Infants' School,102981,SM1 2SF,2037,Sutton and Cheam,E14000984,Sutton West,E05000567,E09000029,3192037,,Mixed,24,8.9,State-funded primary,Not applicable,No religious character,140,130,270,70,38.9,0,0,0,0,35,19.4,0,0,4,2.2,2,1.1,3,1.7,4,2.2,19,10.6,6,3.3,1,0.6,14,7.8,0,0,12,6.7,1,0.6,4,2.2,3,1.7,2,1.1,103,57.2,77,42.8,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,13.0377931,0.6356455,0.107998,12.4233276,0.0894841,0.1449519,1.4050111,0.0909899,0.6852135,1.3269069,5.3266107,0.0847445,0.3318687,1.9815354,1.5644285,0.4244384,0.7528265,0.0958529,40.5096272
Sutton,Robin Hood Junior School,102984,SM1 1RL,2041,Sutton and Cheam,E14000984,Sutton Central,E05000564,E09000029,3192041,,Mixed,40,11.3,State-funded primary,Not applicable,No religious character,170,185,355,153,43.1,0,0,0,0,56,15.8,0,0,10,2.8,7,2,15,4.2,7,2,31,8.7,19,5.4,4,1.1,18,5.1,5,1.4,10,2.8,3,0.8,8,2.3,6,1.7,3,0.8,224,63.1,131,36.9,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,8.8377931,0.6356455,0.107998,8.8233276,0.0894841,0.7449519,2.4949889,0.9909899,1.8147865,1.5269069,3.4266107,2.1847445,0.1681313,4.6815354,0.1644285,0.2244384,0.8528265,0.0958529,37.8654406
Sutton,Barrow Hedges Primary School,102959,SM5 4LA,2001,Carshalton and Wallington,E14000621,Carshalton South and Clockhouse,E05000559,E09000029,3192001,,Mixed,22,3.2,State-funded primary,Not applicable,No religious character,315,365,684,337,62.3,0,0,0,0,47,8.7,0,0,12,2.2,3,0.6,22,4.1,19,3.5,30,5.5,13,2.4,2,0.4,21,3.9,5,0.9,9,1.7,1,0.2,13,2.4,5,0.9,2,0.4,470,86.9,70,12.9,1,0.2,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,10.3622069,0.6356455,0.107998,1.7233276,0.0894841,0.1449519,3.5949889,0.4090101,1.7147865,0.0269069,0.2266107,0.8152555,0.5318687,5.8815354,0.6644285,0.8244384,0.9528265,0.8958529,29.602123
Sutton,St Mary's RC Infants School,102995,SM5 2PT,3502,Carshalton and Wallington,E14000621,Carshalton Central,E05000558,E09000029,3193502,,Mixed,3,0.9,State-funded primary,Not applicable,Roman Catholic,160,160,321,96,53.3,4,2.2,0,0,30,16.7,0,0,0,0,6,3.3,7,3.9,6,3.3,4,2.2,0,0,0,0,7,3.9,3,1.7,10,5.6,2,1.1,2,1.1,2,1.1,1,0.6,137,76.1,42,23.3,1,0.6,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,1.3622069,1.5643545,0.107998,9.7233276,0.0894841,2.0550481,0.3050111,2.2909899,1.5147865,0.2269069,3.0733893,3.2152555,0.9318687,5.8815354,0.1355715,0.0755616,0.3471735,0.6958529,33.596322
Sutton,St Elphege's RC Infants' School,102997,SM6 9HY,3504,Carshalton and Wallington,E14000621,Beddington South,E05000556,E09000029,3193504,,Mixed,21,6.5,State-funded primary,Not applicable,Roman Catholic,170,150,321,58,32.2,2,1.1,0,0,23,12.8,0,0,1,0.6,2,1.1,1,0.6,9,5,3,1.7,2,1.1,0,0,33,18.3,0,0,21,11.7,20,11.1,1,0.6,4,2.2,0,0,100,55.6,80,44.4,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,19.7377931,0.4643545,0.107998,5.8233276,0.0894841,1.4550481,6.4050111,0.0909899,1.7852135,1.4730931,3.5733893,2.1152555,0.9318687,8.5184646,1.5644285,10.0755616,0.8471735,0.4041471,65.4626018
Sutton,Greenshaw High School,136800,SM1 3DY,4007,Sutton and Cheam,E14000984,Sutton North,E05000565,E09000029,3194007,01/06/2011,Mixed,207,12.5,State-funded secondary,Comprehensive,No religious character,780,870,1650,884,53.6,1,0.1,0,0,82,5,1,0.1,21,1.3,15,0.9,33,2,42,2.5,56,3.4,55,3.3,23,1.4,210,12.7,24,1.5,130,7.9,16,1,12,0.7,27,1.6,18,1.1,1189,72.1,457,27.7,4,0.2,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,1.6622069,0.5356455,0.107998,1.9766724,0.0105159,0.7550481,2.6050111,0.1090101,0.3852135,1.0269069,1.8733893,0.0847445,0.4681313,2.9184646,0.0644285,0.0244384,0.7471735,0.1958529,15.5508514
Sutton,St Philomena's School,103013,SM5 3PS,5406,Carshalton and Wallington,E14000621,Carshalton Central,E05000558,E09000029,3195406,,Girls,89,7.1,State-funded secondary,Comprehensive,Roman Catholic,1255,0,1253,576,46,45,3.6,4,0.3,97,7.7,0,0,29,2.3,19,1.5,28,2.2,63,5,41,3.3,8,0.6,0,0,88,7,40,3.2,153,12.2,32,2.6,5,0.4,19,1.5,6,0.5,1017,81.2,236,18.8,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,5.9377931,2.9643545,0.192002,0.7233276,0.0894841,0.2449519,6.9050111,0.4909899,0.1852135,1.4730931,1.9733893,2.6152555,0.9318687,2.7815354,1.6355715,1.5755616,1.0471735,0.2958529,32.0624292
Sutton,Carew Academy,139722,SM6 7NH,7001,Carshalton and Wallington,E14000621,Beddington North,E05000555,E09000029,3197001,01/09/2013,Mixed,64,42.1,State-funded special school,Not applicable,No religious character,45,110,152,91,59.9,1,0.7,0,0,4,2.6,1,0.7,4,2.6,1,0.7,2,1.3,3,2,1,0.7,1,0.7,2,1.3,8,5.3,9,5.9,14,9.2,1,0.7,0,0,2,1.3,7,4.6,132,86.8,20,13.2,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,7.9622069,0.0643545,0.107998,4.3766724,0.6105159,0.5449519,3.9050111,0.3090101,1.0852135,1.5269069,4.5733893,2.5152555,0.3681313,4.4815354,4.3355715,0.3244384,1.4471735,0.4958529,39.034189
Sutton,Amy Johnson Primary School,102988,SM6 9JN,2046,Carshalton and Wallington,E14000621,Beddington South,E05000556,E09000029,3192046,,Mixed,112,32.4,State-funded primary,Not applicable,No religious character,165,185,346,137,49.8,0,0,9,3.3,23,8.4,0,0,9,3.3,5,1.8,4,1.5,6,2.2,8,2.9,1,0.4,7,2.5,29,10.5,10,3.6,18,6.5,5,1.8,0,0,1,0.4,3,1.1,188,68.4,83,30.2,4,1.5,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,2.1377931,0.6356455,3.192002,1.4233276,0.0894841,1.2449519,1.2050111,0.7909899,0.8852135,1.3269069,2.3733893,2.8152555,1.5681313,0.7184646,2.0355715,0.7755616,1.4471735,1.3958529,26.0607258
Sutton,Sherwood Park School,103025,SM6 7NP,7002,Carshalton and Wallington,E14000621,Beddington North,E05000555,E09000029,3197002,,Mixed,27,32.9,State-funded special school,Not applicable,No religious character,30,50,82,40,52.6,0,0,2,2.6,7,9.2,0,0,1,1.3,0,0,1,1.3,4,5.3,2,2.6,2,2.6,0,0,5,6.6,2,2.6,5,6.6,1,1.3,0,0,3,3.9,1,1.3,60,78.9,16,21.1,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,0.6622069,0.6356455,2.492002,2.2233276,0.0894841,0.7550481,1.3050111,1.0090101,1.0852135,1.7730931,2.6733893,0.6152555,0.9318687,3.1815354,1.0355715,0.2755616,1.4471735,2.1041471,24.2945446
Sutton,Wandle Valley School,137507,SM5 1LW,7005,Carshalton and Wallington,E14000621,Wandle Valley,E05000571,E09000029,3197005,01/09/2011,Mixed,36,65.5,State-funded special school,Not applicable,No religious character,5,50,55,44,80,1,1.8,1,1.8,2,3.6,0,0,1,1.8,4,7.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8,0,0,1,1.8,0,0,0,0,0,0,53,96.4,2,3.6,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,28.0622069,1.1643545,1.692002,3.3766724,0.0894841,0.2550481,5.2949889,6.2909899,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,0.2355715,0.7755616,1.4471735,1.7958529,75.5940756
Sutton,Cheam Common Junior School,142398,KT4 8UT,2013,Sutton and Cheam,E14000984,Nonsuch,E05000561,E09000029,3192013,01/01/2016,Mixed,28,8,State-funded primary,Not applicable,No religious character,170,175,349,188,53.9,1,0.3,1,0.3,26,7.4,1,0.3,2,0.6,3,0.9,16,4.6,8,2.3,12,3.4,10,2.9,3,0.9,41,11.7,2,0.6,8,2.3,0,0,9,2.6,5,1.4,13,3.7,247,70.8,102,29.2,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,1.9622069,0.3356455,0.192002,0.4233276,0.2105159,1.4550481,2.9949889,0.1090101,2.2147865,1.2269069,1.8733893,0.3152555,0.0318687,1.9184646,0.9644285,1.0244384,1.1528265,0.3958529,18.8009628
Sutton,Dorchester Primary School,102982,KT4 8PG,2038,Sutton and Cheam,E14000984,Worcester Park,E05000572,E09000029,3192038,,Mixed,58,9.5,State-funded primary,Not applicable,No religious character,305,310,612,247,52.2,0,0,0,0,57,12.1,0,0,8,1.7,1,0.2,5,1.1,29,6.1,23,4.9,9,1.9,2,0.4,44,9.3,6,1.3,5,1.1,6,1.3,1,0.2,28,5.9,2,0.4,351,74.2,121,25.6,1,0.2,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,0.2622069,0.6356455,0.107998,5.1233276,0.0894841,0.3550481,4.1949889,0.8090101,1.2852135,2.5730931,0.3733893,1.3152555,0.5318687,0.4815354,0.2644285,0.2755616,1.2471735,4.1041471,24.0293754
Sutton,Sutton Grammar School,136787,SM1 4AS,5404,Sutton and Cheam,E14000984,Sutton Central,E05000564,E09000029,3195404,01/06/2011,Boys,16,1.8,State-funded secondary,Selective,No religious character,0,870,869,372,42.8,6,0.7,0,0,38,4.4,0,0,5,0.6,6,0.7,30,3.5,46,5.3,96,11,38,4.4,14,1.6,119,13.7,2,0.2,23,2.6,2,0.2,23,2.6,44,5.1,5,0.6,637,73.3,232,26.7,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,9.1377931,0.0643545,0.107998,2.5766724,0.0894841,1.4550481,2.6949889,0.3090101,1.1147865,1.7730931,5.7266107,1.1847445,0.6681313,3.9184646,1.3644285,0.8244384,1.1528265,3.3041471,37.4670204
Sutton,Beddington Infants' School,102983,SM6 7LF,2040,Carshalton and Wallington,E14000621,Wallington North,E05000569,E09000029,3192040,,Mixed,10,3.1,State-funded primary,Not applicable,No religious character,150,170,319,106,59.2,0,0,0,0,16,8.9,0,0,8,4.5,7,3.9,0,0,11,6.1,5,2.8,4,2.2,0,0,7,3.9,1,0.6,5,2.8,1,0.6,3,1.7,5,2.8,0,0,144,80.4,35,19.6,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,7.2622069,0.6356455,0.107998,1.9233276,0.0894841,2.4449519,2.4949889,2.8909899,2.3852135,2.5730931,2.4733893,1.0152555,0.9318687,5.8815354,0.9644285,0.4244384,0.2528265,1.0041471,35.7557888
Sutton,All Saints Carshalton Church of England Primary School,103004,SM5 3DW,5200,Carshalton and Wallington,E14000621,Carshalton Central,E05000558,E09000029,3195200,,Mixed,9,2.3,State-funded primary,Not applicable,Church of England,205,190,396,191,67.3,0,0,0,0,15,5.3,0,0,7,2.5,10,3.5,11,3.9,9,3.2,3,1.1,0,0,1,0.4,5,1.8,4,1.4,17,6,2,0.7,6,2.1,0,0,2,0.7,264,93,20,7,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,15.3622069,0.6356455,0.107998,1.6766724,0.0894841,0.4449519,0.7050111,2.4909899,1.5147865,0.3269069,4.1733893,3.2152555,0.5318687,7.9815354,0.1644285,0.3244384,0.6528265,1.7958529,42.1942484
Sutton,Stanley Park Junior School,103005,SM5 3JL,5201,Carshalton and Wallington,E14000621,Carshalton South and Clockhouse,E05000559,E09000029,3195201,,Mixed,34,9.5,State-funded primary,Not applicable,No religious character,205,155,357,237,66.4,0,0,0,0,10,2.8,0,0,9,2.5,3,0.8,6,1.7,18,5,16,4.5,9,2.5,4,1.1,21,5.9,6,1.7,6,1.7,1,0.3,5,1.4,5,1.4,1,0.3,305,85.4,52,14.6,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,14.4622069,0.6356455,0.107998,4.1766724,0.0894841,0.4449519,3.5949889,0.2090101,0.6852135,1.4730931,0.7733893,0.7152555,0.1681313,3.8815354,0.1355715,0.7244384,0.0471735,0.3958529,32.7206122
Sutton,Stanley Park Infants' School,103006,SM5 3JL,5202,Carshalton and Wallington,E14000621,Carshalton South and Clockhouse,E05000559,E09000029,3195202,,Mixed,16,5.9,State-funded primary,Not applicable,No religious character,135,130,269,119,66.1,0,0,0,0,12,6.7,0,0,9,5,0,0,4,2.2,4,2.2,9,5,2,1.1,3,1.7,7,3.9,1,0.6,3,1.7,0,0,4,2.2,0,0,3,1.7,151,83.9,29,16.1,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,14.1622069,0.6356455,0.107998,0.2766724,0.0894841,2.9449519,3.5949889,1.0090101,0.1852135,1.3269069,0.2733893,2.1152555,0.7681313,5.8815354,0.9644285,1.0244384,0.7528265,1.7958529,37.908936
Sutton,Hackbridge Primary School,102969,SM6 7AX,2016,Carshalton and Wallington,E14000621,Wandle Valley,E05000571,E09000029,3192016,,Mixed,104,17.1,State-funded primary,Not applicable,No religious character,300,310,608,249,51.7,0,0,0,0,45,9.3,1,0.2,11,2.3,8,1.7,10,2.1,16,3.3,13,2.7,23,4.8,4,0.8,29,6,11,2.3,41,8.5,8,1.7,2,0.4,10,2.1,1,0.2,317,65.8,165,34.2,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,0.2377931,0.6356455,0.107998,2.3233276,0.1105159,0.2449519,3.2050111,0.6909899,0.2852135,0.2269069,2.5733893,1.5847445,0.1318687,3.7815354,0.7355715,0.6755616,1.0471735,0.3041471,18.902345
Sutton,Muschamp Primary School and Language Opportunity Base,130934,SM5 2SE,2049,Carshalton and Wallington,E14000621,The Wrythe,E05000568,E09000029,3192049,01/09/1996,Mixed,156,26.5,State-funded primary,Not applicable,No religious character,265,325,588,234,51.4,1,0.2,4,0.9,49,10.8,0,0,4,0.9,1,0.2,2,0.4,24,5.3,7,1.5,14,3.1,4,0.9,54,11.9,1,0.2,23,5.1,12,2.6,5,1.1,7,1.5,9,2,311,68.4,144,31.6,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,0.5377931,0.4356455,0.792002,3.8233276,0.0894841,1.1550481,0.1949889,0.8090101,1.9852135,1.7730931,3.7733893,0.1152555,0.0318687,2.1184646,1.3644285,1.5755616,0.3471735,0.2958529,21.2176006
Sutton,Culvers House Primary School,131103,CR4 4JH,2048,Carshalton and Wallington,E14000621,Wandle Valley,E05000571,E09000029,3192048,01/09/1997,Mixed,112,24.3,State-funded primary,Not applicable,No religious character,215,245,460,196,57.8,0,0,1,0.3,26,7.7,1,0.3,10,2.9,6,1.8,8,2.4,20,5.9,8,2.4,3,0.9,2,0.6,13,3.8,12,3.5,19,5.6,5,1.5,1,0.3,1,0.3,7,2.1,284,83.8,53,15.6,2,0.6,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,5.8622069,0.6356455,0.192002,0.7233276,0.2105159,0.8449519,0.3050111,0.7909899,0.0147865,2.3730931,2.8733893,2.3152555,0.3318687,5.9815354,1.9355715,0.4755616,1.1471735,1.4958529,28.5087388
Sutton,Brookfield Primary School,102977,SM3 9LY,2027,Sutton and Cheam,E14000984,Stonecot,E05000563,E09000029,3192027,,Mixed,45,11.3,State-funded primary,Not applicable,No religious character,200,200,400,172,54.6,2,0.6,0,0,37,11.7,0,0,13,4.1,3,1,2,0.6,6,1.9,8,2.5,11,3.5,2,0.6,25,7.9,2,0.6,10,3.2,1,0.3,9,2.9,6,1.9,6,1.9,218,69.2,97,30.8,0,0,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,2.6622069,0.0356455,0.107998,4.7233276,0.0894841,2.0449519,2.0949889,0.0090101,1.7852135,1.6269069,2.7733893,0.2847445,0.3318687,1.8815354,0.9644285,0.7244384,1.4528265,0.1041471,23.6971118
Sutton,Carshalton Boys Sports College,136799,SM5 1RW,4000,Carshalton and Wallington,E14000621,St Helier,E05000562,E09000029,3194000,01/06/2011,Boys,196,15.4,State-funded secondary,Comprehensive,No religious character,30,1245,1275,886,69.5,6,0.5,0,0,52,4.1,1,0.1,46,3.6,15,1.2,18,1.4,25,2,17,1.3,19,1.5,5,0.4,49,3.8,41,3.2,59,4.6,14,1.1,4,0.3,13,1,5,0.4,1119,87.8,151,11.8,5,0.4,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,17.5622069,0.1356455,0.107998,2.8766724,0.0105159,1.5449519,0.6949889,0.1909899,0.9852135,1.5269069,3.9733893,1.7152555,0.5318687,5.9815354,1.6355715,0.0755616,1.1471735,0.7958529,41.4922982
Sutton,Cheam High School,136785,SM3 8PW,5403,Sutton and Cheam,E14000984,Cheam,E05000560,E09000029,3195403,01/06/2011,Mixed,126,6.3,State-funded secondary,Comprehensive,No religious character,950,1045,1995,1402,70.3,3,0.2,0,0,111,5.6,3,0.2,27,1.4,6,0.3,49,2.5,51,2.6,28,1.4,77,3.9,7,0.4,102,5.1,18,0.9,38,1.9,12,0.6,17,0.9,27,1.4,17,0.9,1632,81.8,325,16.3,38,1.9,51.9377931,0.6356455,0.107998,6.9766724,0.0894841,2.0550481,5.2949889,1.0090101,2.3852135,3.5269069,5.2733893,3.2152555,0.9318687,9.7815354,1.5644285,1.0244384,1.4471735,1.7958529,0.947297,18.3622069,0.4356455,0.107998,1.3766724,0.1105159,0.6550481,3.3949889,0.7090101,0.1147865,0.9269069,3.8733893,0.6847445,0.5318687,4.6815354,0.6644285,0.4244384,0.5471735,0.3958529,37.9972104
